list-id-none,1,1,4,3,87301,29100
list-id-none,1,1,4,3,87418,29139
list-id-none,1,1,4,3,68972,22990
list-id-none,1,1,4,3,69466,23155
list-id-none,2,1,4,6,101575,16929
list-id-none,2,1,4,6,119655,19942
list-id-none,2,1,4,6,114917,19152
list-id-none,4,1,4,12,217569,18130
list-id-none,4,1,4,12,182509,15209
list-id-none,4,1,4,12,205961,17163
list-id-none,8,1,4,24,304556,12689
list-id-none,8,1,4,24,279389,11641
list-id-none,8,1,4,24,278597,11608
list-id-none,12,1,4,36,308934,8581
list-id-none,12,1,4,36,295431,8206
list-id-none,12,1,4,36,293235,8145
list-id-none,16,1,4,48,449456,9363
list-id-none,16,1,4,48,389599,8116
list-id-s,1,10,4,30,88194,2939
list-id-s,1,20,4,60,104068,1734
list-id-s,1,40,4,120,136657,1138
list-id-s,1,80,4,240,236792,986
list-id-s,4,10,4,120,127727,1064
list-id-s,4,20,4,240,204029,850
list-id-s,4,40,4,480,430659,897
list-id-s,4,80,4,960,1134696,1181
list-id-s,8,10,4,240,216342,901
list-id-s,8,20,4,480,469881,978
list-id-s,8,40,4,960,1222767,1273
list-id-s,8,80,4,1920,3481199,1813
list-id-s,12,10,4,360,341429,948
list-id-s,12,20,4,720,638616,886
list-id-s,12,40,4,1440,2054876,1426
list-id-s,12,80,4,2880,6865284,2383
list-id-s,16,10,4,480,380880,793
list-id-s,16,20,4,960,1012673,1054
list-id-s,16,40,4,1920,5138324,2676
list-id-s,16,80,4,3840,14338494,3733
list-id-m,1,10,4,30,98393,3279
list-id-m,1,20,4,60,112681,1878
list-id-m,1,40,4,120,145036,1208
list-id-m,1,80,4,240,234007,975
list-id-m,4,10,4,120,206461,1720
list-id-m,4,20,4,240,277127,1154
list-id-m,4,40,4,480,390917,814
list-id-m,4,80,4,960,1346286,1402
list-id-m,8,10,4,240,182243,759
list-id-m,8,20,4,480,561279,1169
list-id-m,8,40,4,960,1360431,1417
list-id-m,8,80,4,1920,3913499,2038
list-id-m,12,10,4,360,255113,708
list-id-m,12,20,4,720,907961,1261
list-id-m,12,40,4,1440,2470797,1715
list-id-m,12,80,4,2880,7917642,2749
list-id-m,16,10,4,480,335148,698
list-id-m,16,20,4,960,1385971,1443
list-id-m,16,40,4,1920,4280121,2229
list-id-m,16,80,4,3840,11597781,3020
list-none-m,1,1000,1,3000,3355253,1118
list-none-m,1,1000,4,3000,1062231,354
list-none-m,1,1000,8,3000,728674,242
list-none-m,1,1000,16,3000,536546,178
list-none-m,2,1000,1,6000,21347440,3557
list-none-m,2,1000,4,6000,8677211,1446
list-none-m,2,1000,8,6000,5699523,949
list-none-m,2,1000,16,6000,3685863,614
list-none-m,4,1000,1,12000,82775361,6897
list-none-m,4,1000,4,12000,19220163,1601
list-none-m,4,1000,8,12000,9022468,751
list-none-m,4,1000,16,12000,6267665,522
list-none-m,8,1000,1,24000,350431911,14601
list-none-m,8,1000,4,24000,52462753,2185
list-none-m,8,1000,8,24000,21467044,894
list-none-m,8,1000,16,24000,11622289,484
list-none-m,12,1000,1,36000,839584805,23321
list-none-m,12,1000,4,36000,112740179,3131
list-none-m,12,1000,8,36000,44508230,1236
list-none-m,12,1000,16,36000,20630234,573
list-none-s,1,1000,1,3000,3393252,1131
list-none-s,1,1000,4,3000,1104846,368
list-none-s,1,1000,8,3000,676796,225
list-none-s,1,1000,16,3000,544403,181
list-none-s,2,1000,1,6000,20424480,3404
list-none-s,2,1000,4,6000,12379673,2063
list-none-s,2,1000,8,6000,2774669,462
list-none-s,2,1000,16,6000,1681708,280
list-none-s,4,1000,1,12000,105478015,8789
list-none-s,4,1000,4,12000,24442379,2036
list-none-s,4,1000,8,12000,12296113,1024
list-none-s,4,1000,16,12000,6123826,510
list-none-s,8,1000,1,24000,392657279,16360
list-none-s,8,1000,4,24000,49098164,2045
list-none-s,8,1000,8,24000,20174535,840
list-none-s,8,1000,16,24000,9750465,406
list-none-s,12,1000,1,36000,4822581,133
list-none-s,12,1000,4,36000,97495855,2708
list-none-s,12,1000,8,36000,36335935,1009
list-none-s,12,1000,16,36000,17203783,477
